Date,ABEV3.SA,BOVA11.SA,ITUB4.SA,PETR4.SA,VALE3.SA,WEGE3.SA
2022-09-29 00:00:00+00:00,14.09208869934082,103.80000305175781,24.571367263793945,18.63878059387207,59.23125457763672,29.1364688873291
2022-09-30 00:00:00+00:00,14.028895378112793,106.45999908447266,24.68573760986328,18.950382232666016,62.355987548828125,31.069875717163086
2022-10-03 00:00:00+00:00,14.71499252319336,112.4000015258789,26.188983917236328,20.463869094848633,64.0525131225586,32.461936950683594
2022-10-04 00:00:00+00:00,14.660826683044434,112.3499984741211,26.232995986938477,19.948776245117188,65.60188293457031,32.13325119018555
2022-10-05 00:00:00+00:00,14.552497863769531,113.31999969482422,26.232995986938477,20.69915771484375,66.61460876464844,32.54893493652344
2022-10-06 00:00:00+00:00,14.579578399658203,113.47000122070312,25.757640838623047,21.405027389526367,65.1171646118164,32.60694122314453
2022-10-07 00:00:00+00:00,13.920563697814941,112.77999877929688,25.810455322265625,21.385948181152344,65.35953521728516,32.23958969116211
2022-10-10 00:00:00+00:00,13.721956253051758,112.08000183105469,25.53756332397461,21.144304275512695,64.04385375976562,33.12895202636719
2022-10-11 00:00:00+00:00,13.532376289367676,110.88999938964844,25.361499786376953,20.985321044921875,63.611061096191406,32.77128219604492
2022-10-13 00:00:00+00:00,13.550432205200195,110.26000213623047,25.21185302734375,21.583086013793945,62.477169036865234,32.355594635009766
2022-10-14 00:00:00+00:00,13.387935638427734,108.22000122070312,25.220653533935547,21.252403259277344,60.44306564331055,31.765901565551758
2022-10-17 00:00:00+00:00,13.469183921813965,109.9000015258789,25.42311668395996,21.23333168029785,61.395198822021484,32.490928649902344
2022-10-18 00:00:00+00:00,13.451128005981445,111.94000244140625,26.048141479492188,21.75478744506836,62.28673553466797,33.40929412841797
2022-10-19 00:00:00+00:00,13.44210147857666,112.3499984741211,26.05693817138672,22.52424430847168,61.55099868774414,33.49631118774414
2022-10-20 00:00:00+00:00,13.577515602111816,112.9000015258789,26.461875915527344,23.191959381103516,62.33867263793945,33.5059700012207
2022-10-21 00:00:00+00:00,13.821261405944824,116.43000030517578,27.342178344726562,23.986862182617188,64.16503143310547,34.02799606323242
2022-10-24 00:00:00+00:00,13.703902244567871,112.13999938964844,26.100955963134766,21.780221939086914,62.260772705078125,33.75731658935547
2022-10-25 00:00:00+00:00,13.460156440734863,110.4800033569336,25.88968276977539,21.322359085083008,62.260772705078125,33.88298416137695
2022-10-26 00:00:00+00:00,13.631681442260742,108.77999877929688,25.335094451904297,20.800905227661133,63.64569091796875,36.71543884277344
2022-10-27 00:00:00+00:00,14.046951293945312,110.0,25.801652908325195,20.959884643554688,61.37788772583008,37.537132263183594
2022-10-28 00:00:00+00:00,14.236531257629395,113.0,26.004121780395508,20.711875915527344,58.38299560546875,37.18912124633789
2022-10-31 00:00:00+00:00,14.444165229797363,112.1500015258789,26.761184692382812,18.956741333007812,58.10601043701172,38.93885040283203
2022-11-01 00:00:00+00:00,14.254585266113281,112.80999755859375,26.829578399658203,18.98853874206543,59.87178039550781,38.09781265258789
2022-11-03 00:00:00+00:00,14.462220191955566,113.0999984741211,26.63580322265625,19.0457706451416,58.12333297729492,38.86151885986328
2022-11-04 00:00:00+00:00,14.850407600402832,114.0,26.732690811157227,17.996503829956055,62.53775405883789,39.441532135009766
2022-11-07 00:00:00+00:00,14.769159317016602,111.22000122070312,26.124921798706055,17.26519775390625,62.208839416503906,39.5382080078125
2022-11-08 00:00:00+00:00,15.112207412719727,112.30000305175781,26.045650482177734,17.392379760742188,64.09578704833984,39.441532135009766
2022-11-09 00:00:00+00:00,14.877490043640137,109.75,24.794902801513672,17.106216430664062,63.3167724609375,39.24819564819336
2022-11-10 00:00:00+00:00,14.435137748718262,106.0999984741211,24.32807159423828,16.61020278930664,64.52857971191406,37.92381286621094
2022-11-11 00:00:00+00:00,14.525413513183594,108.55000305175781,23.544143676757812,17.1634521484375,71.23677825927734,38.658504486083984
2022-11-14 00:00:00+00:00,14.399026870727539,109.23999786376953,23.473678588867188,17.614952087402344,72.11100769042969,39.30619430541992
2022-11-16 00:00:00+00:00,13.938618659973145,106.04000091552734,23.13897132873535,17.26519775390625,71.35795593261719,37.42112731933594
2022-11-17 00:00:00+00:00,13.902508735656738,105.69000244140625,23.279897689819336,17.271556854248047,71.92922973632812,38.233154296875
2022-11-18 00:00:00+00:00,14.101116180419922,104.8499984741211,23.464860916137695,16.979032516479492,69.96438598632812,37.97214126586914
2022-11-21 00:00:00+00:00,14.14625358581543,106.08000183105469,23.53533363342285,17.0299072265625,69.17671203613281,38.17515182495117
2022-11-22 00:00:00+00:00,14.137226104736328,105.06999969482422,23.147783279418945,15.872443199157715,69.36713409423828,37.604801177978516
2022-11-23 00:00:00+00:00,14.191391944885254,105.23999786376953,22.90995979309082,15.947282791137695,70.05093383789062,37.643463134765625
2022-11-24 00:00:00+00:00,14.480276107788086,108.19999694824219,23.729114532470703,16.49835777282715,70.50102996826172,38.43616485595703
2022-11-25 00:00:00+00:00,14.236531257629395,105.06999969482422,22.892335891723633,16.2330265045166,70.02497863769531,37.79813766479492
2022-11-28 00:00:00+00:00,14.362916946411133,105.1500015258789,22.47835922241211,16.573196411132812,70.37120056152344,36.25140380859375
2022-11-29 00:00:00+00:00,14.227502822875977,107.29000091552734,22.672136306762695,17.267147064208984,73.08910369873047,36.45441818237305
2022-11-30 00:00:00+00:00,14.371944427490234,108.58000183105469,22.901145935058594,18.137989044189453,74.18839263916016,37.70146942138672
2022-12-01 00:00:00+00:00,14.516386032104492,107.05999755859375,22.899078369140625,17.41002082824707,74.59521484375,37.03444290161133
2022-12-02 00:00:00+00:00,14.742076873779297,107.94999694824219,23.20756721496582,17.627731323242188,75.13186645507812,37.37278747558594
2022-12-05 00:00:00+00:00,14.462220191955566,105.62999725341797,22.52887725830078,17.430431365966797,75.05396270751953,36.348079681396484
2022-12-06 00:00:00+00:00,14.489302635192871,106.73999786376953,23.04891586303711,17.444040298461914,76.14459991455078,36.45441818237305
2022-12-07 00:00:00+00:00,14.444165229797363,105.58999633789062,22.88144874572754,17.24673843383789,73.4353256225586,36.01940155029297
2022-12-08 00:00:00+00:00,14.17333698272705,103.56999969482422,22.07936668395996,16.85894203186035,74.33553314208984,35.96139907836914
2022-12-09 00:00:00+00:00,14.001812934875488,103.9000015258789,21.869192123413086,16.811315536499023,76.8110580444336,35.8647346496582
2022-12-12 00:00:00+00:00,13.75806713104248,101.80000305175781,21.662458419799805,16.26704216003418,74.51729583740234,34.86902618408203
2022-12-13 00:00:00+00:00,13.794177055358887,100.30000305175781,20.844499588012695,15.865638732910156,74.83171844482422,34.59834289550781
2022-12-14 00:00:00+00:00,13.658763885498047,100.69999694824219,20.93438148498535,14.607001304626465,75.46573638916016,35.82606887817383
2022-12-15 00:00:00+00:00,13.541404724121094,100.5,21.051227569580078,14.994799613952637,75.70892333984375,35.845394134521484
2022-12-16 00:00:00+00:00,13.405990600585938,99.4000015258789,21.28493881225586,15.00160026550293,74.41482543945312,36.20307159423828
